,title,text,subject,date
90, Anti-Gay GOP Rep Gets BUSTED For Having Inappropriate Relations With A Man In His State Office,"Republicans are hypocrites.And Ohio state GOP Rep. Wes Goodman proved it this week after he got caught having an affair with a man.Normally, having an affair with a man would not be a big deal. After all, same-sex marriage is legal and relationships with men is no longer the scandal it once was. But Goodman is a conservative  Christian  Republican who is married to a woman, so his affair with a member of the same sex is absolutely scandalous.So scandalous, in fact, that Goodman resigned from his post on Wednesday. We all bring our own struggles and our own trials into public life,  Goodman said in a statement.  That has been true for me, and I sincerely regret that my actions and choices have kept me from serving my constituents and our state in a way that reflects the best ideals of public service. For those whom I have let down, I m sorry. As I move onto the next chapter of my life, I sincerely ask for privacy for myself, my family, and my friends. Sorry, Mr. Goodman. But you don t get privacy nor can you expect to not be mercilessly mocked.Goodman preached  family values  and thinks same-sex marriage should be illegal and that gay people should be punished for being gay. He even bragged about being committed to  natural marriage  on his own campaign website.Ohio House Speaker Cliff Rosenberger accepted Goodman s resignation after he confirmed the allegations during a meeting. I was alerted to details yesterday afternoon regarding his involvement in inappropriate behavior related to his state office,  Rosenburger said.  I met with him later in the day where he acknowledged and confirmed the allegations. It became clear that his resignation was the most appropriate course of action for him, his family, the constituents of the 87th House District and this institution. Frankly, affairs like this shouldn t matter as long as the relations were consensual. But the fact that Goodman was fiercely anti-gay and carried on the affair in his taxpayer funded office makes it newsworthy and even more explosive.Here s a report on the story via YouTube.Featured Image: Screenshot",News,"November 16, 2017"
91, That Time Trump Mocked Marco Rubio For Drinking Water Just Came Back To Haunt Him,"While on the campaign trail, candidate Donald Trump, a former reality show star, repeatedly mocked Sen. Marco Rubio for that time he drank water on the stage. Trump mocked Rubio at rallies about that and on Twitter, too. As they say, with this guy, there really is a tweet for everything. Trump did this after he kicked off his day blasting that  loser  network CNN, the  failing  New York Times and demanded a  thank you  from the UCLA basketball players who arrived in the states after being released from China. Then he summarized his trip to Asia, declaring it to be  the longest visit to the region by an American president in more than a quarter of a century.  He added that  America is back and the future has never looked better.  Then he seemed to have difficulty breathing and paused for water.Here is Trump doing that think he disparaged Rubio for doing:more proof that we're living in a simulation pic.twitter.com/7fGMxvRKUj  kevin driscoll (@kevndriscoll) November 15, 2017Trump grabbed a bottle of Fiji to quench his thirst, the exact brand that Rubio drank during the campaign. The Florida Republican responded on Twitter, saying,  Similar, but needs work on his form. Has to be done in one single motion & eyes should never leave the camera. But not bad for his 1st time. Similar,but needs work on his form.Has to be done in one single motion & eyes should never leave the camera. But not bad for his 1st time https://t.co/s49JtyRo3S  Marco Rubio (@marcorubio) November 15, 2017Trump has blasted Rubio multiple times for drinking water, perhaps because the former reality show star thinks he can walk on water. Next time Marco Rubio should drink his water from a glass as opposed to a bottle would have much less negative impact,  he tweeted.Next time Marco Rubio should drink his water from a glass as opposed to a bottle would have much less negative impact.  Donald J. Trump (@realDonaldTrump) February 13, 2013In another tweet, he wrote,  Marco Rubio is being crucified by the media for drinking water during speech! Marco Rubio is being crucified by the media for drinking water during speech!  Donald J. Trump (@realDonaldTrump) February 13, 2013And here is Trump at a rally mocking Rubio for drinking water.More than a tweet, there's also a video of Trump mocking Rubio's SOTU water moment. pic.twitter.com/dkKyrOIUGO  Kyle Griffin (@kylegriffin1) November 15, 2017The Internet never forgets these things.2 hands Donny no dribbles good boy  El Diablo ? (@joe23gavbrown) November 15, 2017OMG, there REALLY IS a tweet for every single thing!  Jennifer Sage??  (@vivavelo) November 15, 2017Hey lil-fingers: Take your own advice?  Russell Drapkin (@russelldrapkin) November 15, 2017Great work, Donald. pic.twitter.com/aG5vtxaFgt  Craig Harrington (@Craigipedia) November 15, 2017Trump pulls a Marco Rubio & slurps down water during his speech. But it s worse than Rubio. Trump holds the bottle with two hands like it s a baby bottle. Fitting.#ImpeachTrump #AMJoy pic.twitter.com/5CPKzSSCKq  Scott Dworkin (@funder) November 15, 2017Everything Trump accuses someone else of doing, he is guilty of that same thing, even something as simple as needing to quench his thirst.Image via screen capture. ",News,"November 15, 2017"
92, WATCH: Corporate CEOs SHOCK Trump’s Economic Adviser With Truth About GOP Tax Cuts,"Trump s economic adviser, Gary Cohn, has bought into the GOP s tax plan lock, stock and barrel to the point where he likely has a deep belief that trickle-down economics actually works. The thing is, it doesn t, and at a Wall Street Journal event packed full of CEOs, Cohn seemed absolutely stunned that this crowd of corporate leaders wouldn t automatically say they d use the GOP s tax cuts to invest in their own companies.An editor from the Wall Street Journal asked the audience: If the tax reform bill goes through, do you plan to increase investment   your company s investment, capital investment? Only a few of them raised their hands indicating they would. Cohn s response was: Why aren t the other hands up? Really? Well, yes, really. It seems so easy to Cohn, apparently. One might even think that he genuinely doesn t understand why most of the CEOs in the room kept their hands down. Cohn now looks incredibly ignorant and stupid.Corporate tax cuts do not result in greater capital investment and these CEOs know it. Anybody who knows anything about business and economics (and even modern history) knows it. It s really quite simple: CEOs will not invest in things like new machinery, new factories, or new jobs when they don t have enough customer demand to justify it.In fact, most money saved from these kinds of tax cuts go toward stock buybacks, which is a controversial practice in which a company buys back its own stock to artificially drive prices up and put more money into the pockets of shareholders and the C-suite. CEO pay also tends to go up when taxes go down.CEOs know this. They want the tax cuts for precisely this reason. Their greed has gotten the best of them and they know tax cuts will make them richer. But they can t, and won t, commit to using the money they ll save on taxes to expanding operations and creating jobs because if they do, they create a PR nightmare for themselves.Watch Cohn get shocked below:1. Tax-overhaul backers say corporate rate cut will encourage investment by businesses 2. During #wsjceocouncil interview with Gary Cohn, WSJ asks CEOs to raise hands if they ll boost investment if rates cut 3. Few CEOS raise hands 4. Cohn asks:  Why aren t the other hands up?  pic.twitter.com/5PI60NlW0A  Tim Hanrahan (@TimJHanrahan) November 14, 2017Featured image via Drew Angerer/Getty Images",News,"November 15, 2017"
93, Texas Sheriff Threatens To Jail Truck Owner For Anti-Trump Sticker (SCREENSHOTS),"Good news everyone! All crime in Texas has been solved. How do we know this? Because Fort Bend County Sheriff Troy E. Nehls has announced that he s going on a crusade against protected political speech.Apparently, the Sheriff saw someone s anti-Trump sticker he placed on his truck and decided to take action pleasing the tortured little snowflakes who contacted him about it but also showing that not only he but an unnamed prosecutor is corrupt as f*ck. I have received numerous calls regarding the offensive display on this truck as it is often seen along FM 359. If you know who owns this truck or it is yours, I would like to discuss it with you,  the Sheriff posted on Facebook Wednesday.  Our Prosecutor has informed us she would accept Disorderly Conduct charges regarding it, but I feel we could come to an agreement regarding a modification to it. Yes, disorderly conduct. For a sticker. Because it s anti-Trump.Sorry, Sheriff. No  agreement  is necessary, as it is not a crime to criticize the President or people who voted for him. Naturally, Americans stopped by to laugh at the sheriff who claims that saying mean things about Trump constitutes an  immediate breach of the peace :       Unfortunately for the Sheriff, this matter was decided in the 1971 Supreme Court case, Cohen v. California. A man was convicted for disturbing the peace by wearing a  f*ck the draft  jacket, but the Supreme Court told those who would abuse the justice system by punishing protected political speech to f*ck off.Unfortunately, the goal here isn t to successfully prosecute someone. It s to make sure that the owner of the truck pays for being mean to Trump.Featured image via screengrab",News,"November 15, 2017"
94, WATCH: Delusional Trump Fans Lash Out At Fox Host For Reporting Facts Of Uranium One Deal,"Clearly, Trump supporters want Fox News to lie to them.Because when Fox News host Shep Smith fact-checked Donald Trump s accusations against Hillary Clinton in regards to the Uranium One deal with Russia, they lost their shit.Smith thoroughly debunked Republican claims that Hillary Clinton approved the deal in a pay-to-play scam during her time as Secretary of State back in 2010.First, the deal had to be approved by a committee of nine agency heads, who unanimously approved.Second, the State Department was represented by an assistant who says Clinton did not intervene.Third, the Uranium One deal stipulates that the uranium must be sold to civilian reactor operators in the United States, which blows Trump s claim that Hillary gave 20 percent of our uranium to Russia out of the water.Fourth, one man gave the Clinton Foundation all but $4 million of the $140 million donated by nine individuals associated with Uranium One. And that one man had already sold his stake in the company years before in 2007, well before Clinton even thought about being Secretary of State. And long before Barack Obama became president to make her Secretary of State.And, finally, Clinton had no power to veto or approve the deal herself.So, that means conservatives have no case against Clinton, effectively neutering any effort by the Justice Department to appoint a special prosecutor since doing so is contingent on the facts. And the facts support Clinton. So much so, that any court would laugh the obviously manufactured charges out of court.Here s the video via YouTube.In response, Trump supporters threw a temper tantrum and called for Fox to fire Smith for reporting the facts.You need to get that hack @ShepNewsTeam out of Fox. He just made excuses for #CrookedHillary and is clearly a double agent. Hey Shep.. Hillary took the 145M regardless of when it was sent. Pay for play you goof  Lab Lover (@Dutchistheballs) November 14, 2017Chris Wallace and Shepard Smith should start a show on CNN called ""Pink Hat Brigade"" that's where you both belong. Shameful Fox, Get rid of these two asshats.  Matt Couch ? (@RealMattCouch) November 13, 2017@FoxNews if I wanted to see an unfactual and slanted view I would watch CNN. I can t watch Shepard Smith anymore. I m dont with that show. He is arrogant and clearly anti trump  Jim Hennahane (@limabean002) November 14, 2017And these are just a few of the MANY angry conservative tweets calling for Smith to be fired. However, a majority of the tweets came in support of Smith and his fact-based reporting, which blew apart the rest of the network s effort to spin the deal into a nefarious scandal proving that Hillary colluded with the Russians.Seriously.Shep Smith did his job as a journalist. Sean Hannity could certainly learn a lot from Smith. The Uranium One scandal being pushed by Trump and his minions has been repeatedly debunked. Conservatives are desperately attacking Clinton to distract from Trump s real scandals. But Smith refuses to lie to make Trump look good. And that s the real reason why Trump supporters hate him so much.Featured Image: Screenshot ",News,"November 15, 2017"
95, Roy Moore Supporting Republican LOSES It After Being Called An Extremist,"If the scandal around the stories of Alabama Senate candidate Roy Moore s accusations of dating of teenage girls is accomplishing anything, it s drawing a line in the sand. Republicans are having to declare themselves either pro-pedophilia or anti.You d think it would be an easy choice to make, but hey, we have an accused pedophile in the White House, so maybe not so easy for the GOP party. Even Ted Cruz, though, who is one of the most extreme in Washington (and one of the most loathed) has withdrawn his support of Moore.One Republican, though, is holding on and he s shocked (I tell you) that anyone would ever call him an extremist over it.Rob Maness, who has the endorsement of Sarah Palin, Rand Paul, Rick Perry and Ben Carson, is running for the Louisiana State House. During a radio interview, a caller called Maness  an extremist,  precisely because he s to the right of Ted Cruz, at least on the subject of statutory rape.The caller went by the moniker of  flaming liberal  for WGSO-AM. His real name, though, is David Bellinger. He said about Maness,  If you re to the right of Ted Cruz, you re an extremist.  Hard to argue that since there is pretty much no one more extreme than Cruz, who believes that Planned Parenthood sells body parts and that the states can ignore the Supreme Court s ruling making gay marriage legal. Maness was having none of that accusation. Whoa, you just called me an extremist, brother,  said Maness, a retired Air Force colonel who went on to outline his military background, including top-secret clearances. I ve done everything this country has ever asked me to do. How dare you call me an extremist,  he said.  I m the most investigated, stable man that the country could have ever given the keys to nuclear weapons to, so you can blow me! You can blow me and get out of here if you re gonna talk like that and call me an extremist. Source: The AdvocateJust two things here: Maness is not running for an office where he would get the keys to nuclear weapons and well, his answer doesn t make him seem a very  stable man. Bellinger shot back, Go screw your ma, asshole,  several times.Maness, still fuming, said: I m not going to listen to that crap,  he said after jettisoning Bellinger.  Nobody s gonna call me an extremist, because I m not one. The extremists are the people who are liars, and the hypocrites and the swamp creatures from Washington, D.C. and Baton Rouge and all around the nation, even at the local level, that have got their political power and they try to smear people like me because we want to take it away from them. Stable, sure.Featured image via Facebook.",News,"November 14, 2017"
96, That Story Trump Just Told The Press About Obama And Air Force One NEVER Happened,"On Tuesday, Donald Trump told a story about Air Force One and former President Barack Obama. The only problem is that it never happened. Before boarding the plane to come home, Trump told the press that Air Force One was denied landing rights in the Philippines during a trip by his predecessor because U.S. relations with the nation were so bad.Trump said Air Force One  never got to land  in the Philippines while be bragged about having  a very strong relationship  with the Southeast Asian nation. And as you know, we were having a lot of problems with the Philippines. The relationship with the past administration was horrible, to use a nice word,  Trump told reporters in Manila. I would say  horrible  is putting it mildly. You know what happened. Many of you were there, and you never got to land,  he continued.  The plane came close but it didn t land. The Associated Press fact-checked Trump s bizarre claim:President Barack Obama last visited the Philippines in November 2015, arriving in Manila after an overnight flight from Turkey. There were no problems with landing the plane. Obama used the visit to announce the United States was transferring two ships to the Philippine Navy.Perhaps Trump was referring erroneously to Obama s aborted meeting with President Rodrigo Duterte? In September 2016, Obama abruptly canceled a meeting with the new Philippines leader in Laos after Duterte called him an obscene name. Duterte was warning Obama not to speak with him about the brutality of his crackdown on the illegal drug trade.Obama did visit the Philippines on several trips earlier in his presidency and even signed an enhanced defense cooperation agreement with the country in 2014, but Trump claimed that our relationship with the Philipines is  probably better than ever before. So it s very important that we get along with the Philippines, and we really do. We have a very good relationship. I would actually say probably better than ever before,  he said.Duterte has carried out an unlawful crackdown on suspected drug dealers and users, resulting in at least 7 thousand deaths by means including execution using death squads. Hitler massacred 3 million Jews. There are 3 million drug addicts. I d be happy to slaughter them,  Duterte declared in 2015.However, while Trump was there he largely ignored any discussion of human rights with the dictator. We understand that Trump is jealous of President Obama, but his lies prove why he has so much disdain for fact-checkers. It s sad that he doesn t have that same disdain for murderous dictators, though.Photo by Zach Gibson   Pool/Getty Images.",News,"November 14, 2017"
97, This 4-Year Old Tweet From Donald Trump Shows Us He’s AT LEAST As Perverted As Roy Moore,"After Hollywood producer Harvey Weinstein was finally publicly outed after decades of alleged sexual abuses toward women, a #metoo hashtag formed and a dam broke. Suddenly it seemed that every time we turned on our computers, every time we received a phone alert, it was yet another man outed as an abuser.The worst of the worst of sexual abusers, though, are those who abuse children. Roy Moore, the right-wing Christian nut-job who s running for Senate in Alabama has been accused of doing just that. Five women have now come forward alleging that Moore  dated  them and worse while they were teens and he was in his 30s.This all began almost a year to the day after an audio tape of Donald Trump bragging about how he s such a big star he can just grab women s pussies. Is it possible, though, that Trump is as bad, if not worse, than Moore?While liberals and Democrats have decried the alleged abusers, regardless of ideology or party affiliation, Republicans have taken a *shall we say* more nuanced stance when it comes to Moore. They have invoked the Bible, saying that the Virgin Mary was a teenager when Jesus was born. Of course, much like they forget the  well regulated militia  part of the Second Amendment, these men who would slut shame their own sisters if they were Democrats who wanted birth control, suddenly forgot the first part of Mary s moniker. They also defended Moore by saying that he was just a fragile young buck of 32, who couldn t have possibly known better, while his alleged victims were well on their way to adulthood at 14 and 16.Donald Trump has been surprisingly mum about the Moore allegations, but spokesperson Kellyanne Conway carefully straddled the line by saying that  if  the allegations were true, Moore should resign. Trump, though, had something interesting to say about the subject of statutory rape three years ago. In a tweet, Trump called it  talent  to  date  a woman who s young enough to be his daughter. Note: he was married to Melania at the time.@rexrode_lisa ""@realDonaldTrump you date girls young enough to be your daughter.That's perverted"" Dated. No, that's talent.  Donald J. Trump (@realDonaldTrump) July 23, 2013  This wasn t the first time Trump expressed interest in young girls. At least twice, Trump was heard saying that he would soon be dating girls who, at the time, were very underaged.Donald Trump once told 14-year-old girls, 'In a couple of years, I'll be dating you' https://t.co/nslYeqp8dg pic.twitter.com/ayDeW6nGNz  L.A. Times Politics (@latimespolitics) October 13, 2016  In 1992, he said about a 10-year-old girl that he would be  dating her in 10 years.  Here s the video:All of this, of course, was out there before the election and Trump voters didn t care. Trump voters in Alabama don t care about the allegations against Moore either. A poll taken after the accusations began to surface showed Moore with a 10 point lead against his Democratic opponent, Doug Jones. If we haven t thrown in the moral towel as a country, Republicans certainly have. Jerry Falwell s moral majority has turned into an immoral minority of right-wing ideologues who would pimp out their own daughters if it meant putting another Republican in Congress.Featured image via Drew Angerer/Getty Images.",News,"November 13, 2017"
98, OOPS: Trump Judicial Nominee Didn’t Tell Congress About Marriage To White House Attorney,"This is a major conflict of interest that should automatically disqualify him.When the Senate Judiciary Committee voted along party lines to approve Donald Trump s nomination of Brett Talley to a federal judgeship in Alabama, they did so without knowing that Talley is married to White House lawyer Ann Donaldson, who is the chief of staff to White House counsel Donald McGahn.That s a pretty big detail to leave out of a disclosure form.According to the New York Times,Mr. Talley was asked on his publicly released Senate questionnaire to identify family members and others who are  likely to present potential conflicts of interest.  He did not mention his wife.District judges often provide the first ruling when laws are called into question, decisions that can put them at odds with the White House and its lawyers. Last month, for example, judges in Hawaii and Maryland temporarily blocked Mr. Trump s travel ban.Mr. Talley also did not mention his wife when he described his frequent contact with White House lawyers during the nomination process.Talley has also never tried a case in his life, making him even more unqualified to be a judge. In fact, the American Bar Association judged Tally as  unqualified  for the position in a very rare unanimous decision.The Senate could hold a confirmation vote as early as Monday, and it is important that they reject Talley, especially since he lied to them by omission.If Republicans confirm Talley, they will be telling future nominees that it s okay to lie to Congress in order to get an important job. That should not be allowed to happen. Trump and Republicans often claim that immigration should be based on merit. Well, becoming a federal judge should definitely be based on merit, not based on who you re married to and whether you ll be a rubber stamp for a corrupt administration.Featured Image: Win McNamee/Getty Images ",News,"November 13, 2017"
99, Trump Laughs After Philippine Leader Calls Journalists ‘Spies’ In Country Where Journalists Are Routinely Murdered,"Donald Trump probably wishes the United States was more like the Philippines.Trump was downright chummy with mass murderer and human rights violator Rodrigo Duterte on Monday during the Association of Southeast Asian Nations Summit in Manila.Not only did Trump refuse to nail Duterte for violating human rights, he laughed when Duterte accused journalists of being  spies  when they peppered the dictatorial duo with questions about human rights. We would be talking on matters that are of interest of both the Philippines and  With you around guys, you are the spies,  Duterte said, drawing laughter from Trump.Bloomber reporter Jennifer Jacobs chronicled how Duterte and Trump treated journalists at the Summit.Duterte made a joke at end of Trump bilat.As press being shooed out, Duterte said:  We will be talking on matters of interest to both the Philippines and Then he said:  With you around, guys, you are the spies. Trump chuckled. pic.twitter.com/dQ2fx9Sj8T  Jennifer Jacobs (@JenniferJJacobs) November 13, 2017When reporters asked Pres Trump if he would bring up human rights with Duterte, Duterte shut it down saying this was not a news conference.  Steve Holland (@steveholland1) November 13, 2017 I would like for the media to leave us alone. You may leave the room,  Duterte says, just minutes into summit meeting.Press ushered out. pic.twitter.com/lhfFgp3xJU  Jennifer Jacobs (@JenniferJJacobs) November 13, 2017Trump has been attacking the media since he announced his candidacy back in 2015. And he has relentlessly attacked the media since taking office, accusing journalists of writing or reporting  fake news. Ever since he became the Philippine leader, Duterte has been responsible for the killing of 100,000 people, casualties of a war on drugs Duterte promised to wage during his campaign.President Obama was a sharp critic of Duterte, and Duterte retaliated by calling him the  son of a whore  and sought closer ties with China and Russia. Of course, Trump likes Duterte and has avoided calling him out for his abuse of power. Trump even invited Duterte to the White House.Trump s amusement at Duterte s remarks about journalists are particularly alarming since the Philippines is one of the most deadly places on Earth for journalists.Newsweek reports that 177 journalists have been killed there since 1986.And Trump added further insult to injury by not even discussing Duterte s terrible human rights record. Instead, he let Duterte do all the talking and merely nodded in agreement with him. Once again, Trump demonstrates that he is a coward who can be walked over by other world leaders. Conservatives bitched and moaned whenever President Obama bowed to greet some world leaders. But apparently they are okay with Trump just laying down.Featured Image: Justin Sullivan/Getty Images",News,"November 13, 2017"
100, Watch: Joe Biden Just Wrecked Trump In Six Words And It’s Hilarious,"Former Vice President Joe Biden was asked on Monday by Matt Lauer on NBC s  Today  to name something specific that Donald Trump has been  doing well. Well, that seems like a trick question since Trump has passed no major legislation and reaches across the aisle only to take shots at Democrats in his Twitter timeline during his morning rage-tweets, so Biden struggled to find something, anything, that Trump has done well since taking office. I think there s a number of things he s doing well. But even the things he s doing well, it s how he does them,  Biden said. It s more the tone of this administration that bothers me,  he continued. With all due respect, you haven t come up with one thing you think he s doing well,  Lauer said. Well, I think he married very well,  Biden joked.Although, Biden didn t mention which of Trump s three marriages he s speaking of. Trump s first marriage to Ivana ended after he had an affair with Marla Maples. Trump went on to marry Maples, then they divorced. Trump is currently married to Melania. All three of Trump s wives are former models. Trump is a former reality show star. But, in all instances, he did marry up, since there is no  down  that Trump hasn t hit yet.After struggling to come up with something, Biden eventually praised Trump s choice of keeping military personnel stationed in the Middle East that was there at the end of the Obama administration.Watch:""What do you think Trump is doing well?""""I think he married very well.""Joe Biden answers questions on @TODAYshow https://t.co/F6EKxHe64M  NBC News (@NBCNews) November 13, 2017In January, Biden had some advice for Trump.  Grow up, Donald,  Biden said of the 71-year-old man baby.  Grow up. Time to be an adult, you re president. You gotta do something, show us what you have,  Biden added.After speculation of Biden running for president in 2020, he admitted on Monday that he isn t ruling it out, but added he could not accept the nomination if it was given to him right now.Photo by Chip Somodevilla/Getty Images.",News,"November 13, 2017"
101, BUSTED: Leaked Documents Prove Trump Took Laundered Money From Russian Bank,"Convincing President Trump to release his tax returns is proving slightly more difficult than we initially anticipated, but that doesn t mean there haven t been any signs of success from taking the longer route. Take, for example, a 98-page document recently released by the United States Office of Government Ethics.The document, available in its entirety here, clearly shows that not only is Donald Trump outright profiting from the presidency, a direct violation of the Emoluments Clause of the United States Constitution but also that he is in debt to several banks, both domestic and foreign.Although shocking news, none of this particularly comes as a surprise, more or less just confirms what most of us already suspected. However, it s when you delve into the details that you discover the true significance of the President s possible under-the-table actions.German-based Deutsche Bank was served with $630 million in penalties back in January for a $10 billion Russian money laundering scheme involving it s Moscow and New York branches among others. Deutsche Bank also gave Trump four questionable long-term  loans,  potentially Russian money that s been handed to Trump, the final loan given just before the commencement of the presidential election and used to help fund the Trump International Hotel that opened in Washington DC last year.Obviously, this interaction between Trump and Deutsche Bank should raise more than just a few red flags, at least confirming that there is a possibility that the Russians laundered money to Trump as he began his campaign and just prior to hiring senior advisors with ties to the Russian government.Furthermore, Deutsche Bank is gaining somewhat of a reputation for their shady business dealings as well. Not only were they caught in the Russian laundering scheme, the bank also struck a $7.2 billion deal with the US government last December to settle claims for toxic mortgages they packaged and sold between 2005 and 2007, as well as paying $2.5 billion in April 2015 to settle charges it conspired to manipulate global interest rate benchmarks.It s interesting, yet not at all surprising, how corrupt people and organizations just seem to gravitate toward each other.Featured image via Getty/Drew Angerer and screenshot",News,"November 13, 2017"
102," Perverted GOP State Rep. Corners Lobbyist, Tries To Force Her To Help With His ‘Raging B**ner’","The Republican Party is having a terrible week when it comes to the perverts in their ranks being outed. First, there s the fact that Alabama Senate candidate Roy Moore has been accused of  dating  girls as young as 14, and actually molesting said 14-year-old. What s worse is the fact that instead of demanding that Moore leave the race, many Alabama Republicans have been defending him. One of them, Alabama GOP Auditor Jim Ziegler, even used the Bible as a justification for Moore s alleged actions.Now, the GOP has another mess on their hands when it comes to perversion in their ranks: Minnesota State Rep. Tony Cornish. The Star Tribune obtained a text message Cornish sent to a fellow lawmaker, in which he joked about how aroused he was while looking at her on the State House Floor. The Star Tribune says of the text message they received: Maye Quade, first elected in 2016, provided the Star Tribune with a text message from Cornish in May 2017 in which he wrote that he  got busted for staring at you on the House floor   Haha. I told him it was your fault, of course. Look too damned good. Ha. I must be more gentlemanly when I run for governor. As if that were not bad enough, there s Cornish s treatment of a female lobbyist in his office. The lobbyist alleges that Cornish trapped her in the office and insisted that she help him with his, quote,  raging boner.  City Pages says of that incident: The most disturbing allegations against Cornish come from a lobbyist who asked to have her identity protected. The lobbyist says Cornish engaged in a years-long campaign of harassment, soliciting her for sex in text messages   she rebuffed him   and once pushing her against a wall in his office and trying to kiss her.On another occasion, during a meeting in his office, the woman says she was attempting to leave when Cornish stood up and pointed down, saying:  I have a raging boner. You can t leave.  This, the lobbyist says, Cornish said twice; she did leave, anyway.And let s remember   for every one of these incidences that gets reported, there s usually bunches more that don t, because of the way people who come forward regarding being sexually harassed and assaulted are treated.Get your act together, GOP. This behavior is not just unacceptable. It s criminal. Oh, and let s not forget   you guys are the ones who go around judging and moralizing on the lives of others. So much so, in fact, that many of you make entire careers of doing just that. Family values indeed.Featured image via tonycornish.com",News,"November 12, 2017"
103, All Of Roy Moore’s Former Colleagues Knew He Liked ‘Dating’ Teenage Girls,"In the late 1970 s, Alabama Senate Candidate Roy Moore (R- Of Course) would have been in his early 30 s. However, he liked little girls   literally. A bombshell report in the Washington Post alleges that Moore, who was 32 in 1979, approached Leigh Corfman in a courthouse. Corfman was 14 at the time. Moore picked the little girl up near her home, drove her to his home in the woods, and proceeded to molest her, according to the story. Now, this is the man who is running for the United States Senate. The thing is, though, Moore s political career should have been over and done with decades ago.You see, according to people who worked with Roy Moore at the time, it was, quote,  common knowledge  that he liked dating high schoolers. Moore s former colleague Theresa Jones, who was a Deputy District Attorney with Moore at the time, says of the situation: It was common knowledge that Roy dated high school girls, everyone we knew thought it was weird We wondered why someone his age would hang out at high school football games and the mall but you really wouldn t say anything to someone like that. Jones went on to urge others who know firsthand what Roy Moore is like to come forward:Original tweet by Teresa Jones: ""I have no doubt these stories [about Roy Moore] have validity."" pic.twitter.com/oPWaeKrS8W  Alexander Marquardt (@MarquardtA) November 11, 2017Well, it s honestly not  dating  when it s a 30-something year old man and little girls. That s pedophilia. We must not conflate the two. Secondly, this is today s Republican Party. This is where we re at- where one of America s two major political parties thinks it s A-OKAY to try and get a pedophile elected to the United States Senate.It really is too bad that more people didn t out Roy Moore as the pedophile that he was all those years ago. Perhaps the American people would not be in the situation we re in right now if they had   with this disgusting man on the brink of becoming a United States Senator.Featured image via Scott Olson/Getty Images",News,"November 11, 2017"
104, WATCH: Christian Right Founder Condemns Them For Supporting Nazis And Sexual Misconduct,"The religious right movement is not the same movement anymore.And Frank Schaeffer would know. After all, he helped his father create it.The movement originally began as an anti-abortion organization specifically designed to bring angry Christians to the voting booth. But has since become something even more insidious.In recent years, conservative  Christians  have become one giant hate group that supports Nazism and rape while working to strip women, minorities and gay people of their constitutional rights.During an appearance on AM Joy on Saturday, Schaeffer roundly condemned the Christian Right and the Republican Party in a smack down of Biblical proportion taking particular aim at Roy Moore and Donald Trump, whom conservatives are supporting despite several sexual abuse and assault allegations against them and Trump s own refusal to condemn Nazis. Back in the day when my dad and me were going around the country establishing the religious right based on our anti-abortion stand, one I ve moved a long way from since, the whole idea was bringing America back to some moral stand,  Schaeffer began. Think about the Republican Party now,  Schaeffer continued.  Throw some words out that are associated with them: mass shootings, Milo, Trump, Moore, Bannon, rape, child molesting, neo-Nazis, white supremacy. What the hell is going on with the Republican Party? I m not shocked by Donald Trump, he s an ass. I m not shocked by Roy Moore. he s a loud mouth, a gun-toting fool. What I m shocked by is the complicity. We are in a political climate that s built on one lie after another. I just want to say for the record, by the way, I believe a woman who stands up, which is very difficult to do and comes forward with a story like that. She was a Trump voter. She s a Republican. I believe her. I just want to say that as a father and grandfather and someone that respects women that I believe her. Here s the video via YouTube.Conservative  Christians  and Republicans should pay attention to what Schaeffer says. Clearly, the movement he helped create has turned into a monster that is far removed from the teachings of Jesus and the Bible. That is evidenced by the fact that conservatives are perverting the Bible to defend Moore s predatory behavior.It s time for the American people to wake up and put an end to the Christian Right. They have never represented the values of the American people and they work every day to undermine our nation in an effort to turn it into their perverted and hateful version of a Christian utopia. Their insanity must be stopped.Featured Image: Screenshot",News,"November 11, 2017"
