,title,text,subject,date
260,"Congress passes bill to temporarily fund government, avert shutdown","WASHINGTON (Reuters) - The U.S. Congress, rushing to beat a Friday midnight deadline, on Thursday passed legislation funding the government through Dec. 22. By a vote of 235-193, the House of Representatives passed the bill and rapidly sent it to the Senate, which then approved it 81-14, sending it to President Donald Trump for signing into law. While a Saturday shutdown of government agencies was averted, Congress and Trump will now have to come up with a deal to keep the government operating beyond Dec. 22. ",politicsNews,"December 7, 2017 "
261,"Trump open to biofuel policy reform, senators say after meeting","WASHINGTON (Reuters) - U.S. President Donald Trump is open to reforming the country’s biofuels policy if it can be done in a way that protects jobs in both the refining and agriculture industries, senators said on Thursday after a meeting with Trump on the issue. Nine lawmakers had requested the meeting to argue that the Renewable Fuel Standard, or RFS, a law requiring refiners to blend increasing amounts of biofuels like corn-based ethanol into the fuel supply every year, was threatening to put refineries in their districts out of business. The Trump administration had ruled in favor of Big Corn and against the refining industry in a series of decisions this year, with senators on both sides using parliamentary procedures like holds on administrative appointments to punish rivals. Senator Ted Cruz of Texas, who led the lawmaker delegation, said Trump was open to a “win-win” solution. “The group as a whole agreed with the president to reconvene next week and to expand the group and work together to find a (solution) that is a win for blue-collar workers, a win for jobs, but also a win for farmers at the same time,” he told Fox News after the meeting. Republican Senators Bill Cassidy of Louisiana and James Lankford of Oklahoma also said Trump expressed a desire to help refiners in a way that protected the interests of farmers, but that more discussions were needed. “It was just a recognition that this is a more complicated problem and we’re going to have to get everybody together from all sides,” Lankford told reporters. The White House said the meeting was productive and that Trump remained committed to the RFS, farmers and energy workers. “He understands there are differing views on this issue, and the Administration looks forward to working with all the stakeholders toward a mutually agreeable path forward,” White House spokesman Hogan Gidley said in a statement. The RFS was introduced more than a decade ago by President George W. Bush as a way to boost U.S. agriculture, slash energy imports and cut emissions, and has since fostered a market for ethanol amounting to 15 billion gallons a year. Refiners oppose the RFS because they say it costs them hundreds of millions of dollars a year in blending and regulatory expenses while propping up demand for rival fuels. Refiners that do not have the facilities to blend biofuels must purchase credits, called RINs, from those that do and hand them into the EPA once a year. A refining lobbyist briefed on Thursday’s meeting said one possible solution discussed was capping the RINs - an idea that is opposed by the Renewable Fuels Association, the largest biofuel trade group. The refining industry has requested tweaks to the policy in the past that would cut the annual volume targets for biofuels, allow ethanol exports to be counted against those targets, or shift the blending burden to supply terminals.  While the leadership of the EPA, which administers the RFS, had considered some of the changes, it ultimately rejected them under pressure from Midwestern lawmakers, and slightly increased biofuels volumes targets for 2018.   The meeting with Trump could set the stage for negotiations over legislation, but any measure would likely require cooperation from representatives of the corn belt. Republican Senator Chuck Grassley of Iowa said this week he was not invited to the meeting and called it “a waste of time.” Biofuels industry representatives did not attend the meeting. Cruz has said he would block Iowa Agriculture Secretary Bill Northey’s nomination to a key post at the U.S. Department of Agriculture until he gets a meeting about biofuels that includes all sides on the issue.  ",politicsNews,"December 7, 2017 "
262,House approves stop-gap government funding bill,"WASHINGTON (Reuters) - The U.S. House of Representatives, working against a Friday midnight deadline, approved legislation on Thursday to fund a wide range of federal programs through Dec. 22 and avoid a partial government shutdown when existing money expires. By a vote of 235-193, the House approved the stop-gap spending bill, sending it to the Senate for passage, which is expected by Friday. ",politicsNews,"December 7, 2017 "
263,Manafort's work on draft op-ed does not violate gag order: defense lawyer,"WASHINGTON (Reuters) - President Donald Trump’s former campaign manager Paul Manafort did not violate a court gag order when he helped edit an opinion piece about his political work in Ukraine, his defense lawyer Kevin Downing said in a court filing on Thursday. The filing comes after prosecutors working for Special Counsel Robert Mueller earlier this week said they could no longer agree to more lenient bail terms for Manafort, after discovering he was working with a colleague tied to Russian intelligence agencies to ghost-write an opinion piece that cast his political work in a favorable light. Downing said in the Thursday filing that his client was only involved in editing the piece to ensure accuracy, and that it would not prejudice the case because it was ultimately published in a Ukrainian newspaper, not an American one. ",politicsNews,"December 7, 2017 "
264,"Exclusive: White House doesn't foresee shutdown, Trump wants 20 percent corporate tax","WASHINGTON (Reuters) - The White House is confident it can craft a deal to avoid a government shutdown and foresees a compromise with lawmakers that will include increases in defense and non-defense spending, White House legislative affairs director Marc Short said on Thursday. In an interview with Reuters, Short also said Trump wanted a corporate tax rate of 20 percent in the tax cut package being debated in Congress despite the president saying recently that it could end up higher. Trump held a meeting with Democratic and Republican leaders of Congress on Thursday to work on bridging differences over the U.S. budget and avoid a stop in government services.  “We have been willing to go along with additional spending on the non-defense side,” Short said of a potential compromise deal on government spending. “I’m hopeful that ... we find a pathway to get a two-year budget cap deal” that enables budget writers to put together a bill for fiscal year 2018 with boundaries for fiscal year 2019 as well, he said. Short said the White House stood firmly behind the goal of a 20-percent corporate tax rate as part of the planned tax overhaul currently in Congress.  Trump’s recent reference to a possible 22-percent corporate tax rate was only a product of conversations he had had with lawmakers, Short said. “I think he was just reflecting what conversations he had heard from them, but that ... wasn’t intended to signal: this is an endorsement of raising the corporate rate,” he said. “When you’re seeing countries like Great Britain go below 20, you’re seeing Ireland at 12 percent, potentially going to single digits, 20 percent is about as high as we feel comfortable going.” Short said he expected Congress to approve the Republicans’ tax effort this year, though Trump may not sign it until 2018.  He said the White House supported a deal agreed with Senator Susan Collins that would restore billions of dollars of subsidy payments, called cost-sharing reductions, or CSRs, to health insurers, in exchange for her support for the tax bill.  “The reduction of corporate tax rates, the delivery of tax rates for middle income families, the simplification of the tax code for the price of CSR payments was a transaction we were willing to make with Susan Collins,” he said. Short said the president was eager to find a legislative solution for immigrants who were brought to the United States illegally as children and previously received protection under the Deferred Action for Child Arrivals (DACA) program. “He is anxious to solve that problem, but doesn’t feel like the funding of our military and the funding of our government should be held hostage by that,” Short said. Democrats have made a solution for DACA a key priority, but House of Representatives Democratic leader Nancy Pelosi said on Thursday they would not shut the government over the issue. Short said he was confident that a shutdown would be avoided. “Not just markets, but Americans shouldn’t worry about it. We’re going to make sure that government stays open and funded. That’s a priority,” he said. Short said the administration planned to outline its priorities for welfare reform next year. That, along with an infrastructure bill, would be top legislative priorities in 2018, though their timing would depend on the congressional calendar, he said. Short also said the White House would support legislation that lays out how to address sexual misconduct by lawmakers. “The White House is supportive, but also I think that we recognize the ability of Congress to self-regulate,” he said. Short, who is the top interlocutor between the White House and Congress and has become a frequent guest on television to explain Trump’s policies, suggested he was staying put despite a recent report saying he could leave the administration. “I have no plans to go anywhere,” he said. ",politicsNews,"December 7, 2017 "
265,Libya says pushing to be removed from Trump travel ban list,"TRIPOLI (Reuters) - Libya’s internationally recognized government has appealed to the United States to drop or ease a travel ban imposed on its citizens by U.S. President Donald Trump, the Foreign Ministry said on Thursday. “The Libyan Foreign Ministry, through its embassy in Washington, has begun to take measures to lift Libya from the list of countries and to ease the restrictions on Libyan citizens,” the ministry said in a statement. Libya is one of six Muslim-majority countries subject to the travel ban. This week the U.S. Supreme Court allowed the ban to take full effect while litigation over its ultimate validity continues. The ban was also discussed at a meeting between Libyan Foreign Minister Mohamed Siyala and U.S Deputy Secretary of Homeland Security Elaine Duke on Monday, the statement said. ",politicsNews,"December 7, 2017 "
266,Pelosi says Democrats will not back short-term funding bill on Thursday,"WASHINGTON (Reuters) - U.S. House of Representatives Democratic leader Nancy Pelosi said on Thursday her party would not support a short-term funding bill being brought up for a vote later in the day because it did not include any key Democratic priorities. Pelosi said Democrats were seeking funding for fighting opioid addiction, veterans, the children’s health program, community health centers, disaster funding and a solution for  young undocumented immigrants to the United States. Her statement suggested Republicans would have to find the votes they need to pass the bill among their own members. If a short-term funding measure is not approved by the Republican-led Congress and signed by Republican President Donald Trump, all but the most essential parts of the federal government will shut down. Pelosi told a news briefing that “Democrats are not willing to shut government down,” but she also said her members “will not leave here (for the holidays) without a ... fix” to the problem of illegal immigrants who arrived in the United States as children, who are sometimes referred to as “Dreamers.” Pelosi said the temporary spending measure before the House on Thursday was a “waste of time.”  “It has nothing about (the) opioid epidemic. There’s nothing about veterans’ funding, nothing about CHIP— CHIP — children’s health insurance, community health centers, nothing about, well, the DREAM Act, among other things,” she said. The short-term spending bill does provide some short-term help for states that are running out of money to finance the children’s health insurance program for lower-income children, but it stops short of renewing the program, which Congress allowed to expire at the end of September. Pelosi, discussing the immigration issue, said Democrats were willing to accept new funding for border security, but not for a border wall. “We’re not going to turn this country into a reign of terror of domestic enforcement and have the Dreamers pay that price,” she said. Republicans have a majority in both the House and Senate. But they will need some Democratic support to get the temporary spending bill past Senate procedural hurdles that require 60 votes, since there are only 52 Republicans in the 100-member chamber.      ",politicsNews,"December 7, 2017 "
267,"Pentagon wants 12 month procurement time for major weapons programs, official","(Reuters) - The Pentagon’s acquisition chief said on Wednesday she wants to cut the time for major procurements to 12 months from an average of 2.5 years, speaking during a congressional hearing on the reorganization of the Defense Department’s procurement system. The Pentagon typically takes months and often years to make procurement decisions, especially for major weapons programs. A more rapid procurement process could accelerate the pace of orders for weapons makers like Lockheed Martin Corp and Northrop Grumman Corp. During the hearing of the U.S. Senate Armed Services Committee, panel chairman Senator John McCain called the Pentagon’s buying program a “system of organized irresponsibility.” The Pentagon’s chief weapons buyer, Undersecretary of Defense for Acquisition, Technology, and Logistics Ellen Lord, was asked her goal for cutting back time for weapons procurement and she responded “12 months for major programs.” Lord, who began working at the Pentagon in August, was formerly chief executive of defense contractor Textron Systems, an aerospace and defense company that makes drones and missiles. If the acquisition process is shortened it would be good for larger weapons makers because time is money, Byron Callan, a defense analyst at Capital Alpha Partners, said in an interview. The move could also increase competition from smaller companies that often lack the financial resources to wait out lengthy Pentagon procurements, he said.  The Pentagon’s weapons procurement process generally begins by soliciting proposals from industry, often includes a competitive process to find a vendor, as well as product testing before delivery and final payment. Critics say the decision-making part of the current procurement process takes too long and could be reduced. Mark Esper, Secretary of the Army, said his office was examining a way to reduce the requirements development process, where the military articulates the concept of what it needs, to 12 months from five years. The 2017 National Defense Authorization Act (NDAA) changed the structure of the Pentagon’s Office of Acquisition by splitting it into two new positions, an undersecretary for research and engineering focusing on innovation, and an undersecretary for acquisition and sustainment focusing on program management.  That process is still unfolding, but during the hearing testimony showed the initial effect was that decision making for some procurement processes had moved to individual branches of the U.S. military. ",politicsNews,"December 7, 2017 "
268,FBI Director Wray defends bureau in wake of Republican criticism,"WASHINGTON (Reuters) - The director of the Federal Bureau of Investigation defended his  employees on Thursday against a growing chorus of accusations by Republicans, including President Donald Trump, that its agents were allowing political bias to seep into their investigations. In testimony before the House of Representatives Judiciary Committee, Christopher Wray said he believed the reputation of the FBI was not, as Trump recently wrote on Twitter, “in tatters.” “The agents, analysts and staff of the FBI are big boys and girls. We understand we will take criticism from all corners,” Wray said.  “My experience has been that our reputation is quite good.” Republicans had in recent weeks stepped up criticism of the FBI and Special Counsel Robert Mueller, who is investigating whether Trump campaign aides had colluded with Russia to influence the 2016 U.S. presidential election. The move is widely seen as a tactic to undermine Mueller’s investigation, which has so far led to criminal charges against four people from Trump’s inner circle. It comes as Republicans prepare to head into a potentially challenging midterm 2018 congressional election cycle. Republicans have sought to re-litigate questions relating to the FBI’s handling of an investigation into Hillary Clinton’s use of a private email server, and questioned whether Justice Department officials gave her preferential treatment in their decision not to charge her with a crime. They have criticized former FBI Director James Comey for publicly announcing a decision not to refer Clinton for prosecution and asked whether the decision-making was politically tainted.  Wray took over the helm of the FBI after Trump abruptly fired Comey earlier this year.     Most recently, Republicans got fresh ammunition against Mueller and the FBI, after media reports said FBI agent Peter Strzok was removed from the Russia probe because he had exchanged private text messages that disparaged Trump and supported Clinton. Strzok was involved in both the Clinton email and Russia investigations.  Wray acknowledged Thursday that Strzok was removed from Mueller’s investigation, but said he was reassigned, not disciplined. “We cannot afford for the FBI - which has traditionally been dubbed the premier law enforcement agency in the world - to become tainted by politicization or the perception of a lack of even-handedness,” Committee Chairman Bob Goodlatte said.  Wray repeatedly refused to weigh in on how his predecessor handled the Clinton matter, and deferred to Justice Department Inspector General Michael Horowitz, who is conducting a wide-ranging review into the topic. Horowitz recently told lawmakers he expects his review to be complete by late winter or early spring. “When those findings come to me, I will take appropriate action if necessary,” Wray said. Democrats, meanwhile, urged Wray to stand up against bullying by the president. “Your job requires you to have the courage to stand up to the president, Mr. Director,” said the committee’s Ranking Democrat Jerrold Nadler. “There are real consequences for allowing the President to continue unchecked in this manner.” ",politicsNews,"December 7, 2017 "
269,President's son had legitimate reasons to not answer House panel questions: White House,"WASHINGTON (Reuters) - The White House said on Thursday that Donald Trump Jr. was on solid legal ground when he refused to answer questions from a congressional committee about a conversation he had with his father, President Donald Trump, about emails relating to a meeting he attended with Trump associates and Russians. Spokeswoman Sarah Sanders said the White House believed there was a “legitimate reason and basis for not answering those questions.” She declined to provide details. ",politicsNews,"December 7, 2017 "
270,Senate confirms top EPA enforcement official,"WASHINGTON (Reuters) - The Senate on Thursday confirmed the Environmental Protection Agency’s third high-level official after Administrator Scott Pruitt, approving Susan Bodine to become the agency’s top enforcement official.  Bodine will serve as assistant administrator for EPA’s Office of Enforcement and Compliance Assurance, leading the agency’s enforcement actions against polluters. In September, two senators threatened to hold up her confirmation out of concern that she was serving as special counsel to Pruitt while she waited out the confirmation process, a possible violation of a federal law, and because she was slow to respond to Senate Democrats’ oversight queries.  Democratic Senator Tom Carper of Delaware said on Thursday that he was “satisfied” with the responses she and EPA officials sent, clearing the way for her confirmation. ",politicsNews,"December 7, 2017 "
271,Funding bill clears hurdle in House,"WASHINGTON (Reuters) - Legislation to extend funding for the U.S. government through Dec. 22 and avert agency shutdowns on Saturday cleared a procedural hurdle in the House of Representatives on Thursday, paving the way for a vote on passage later in the day. By a vote of 238-188, the House approved the rules for debating the stop-gap funding bill. ",politicsNews,"December 7, 2017 "
272,Exclusive: U.S. regulators offer Congress olive branch on loans,"NEW YORK (LPC/IFR) - U.S. regulators said they are open to revising restrictions on leveraged lending, offering an olive branch to a GOP-controlled Congress keen to roll back banking regulations. The three main U.S. bank regulatory agencies, in recent letters seen by Reuters, said they could revisit the guidelines they put in place in 2013. Critics say those guidelines have hampered business, and members of Congress started pressing for a rollback shortly after Donald Trump’s inauguration as president. In theory, the guidelines prevent banks from loaning money when doing so would put the borrower’s leverage at six times or higher, or for companies that could not quickly pay down debt.  They were broadly intended to prevent the kind of egregious and wanton lending widely seen as contributing to the last global financial crisis.  US Senator Pat Toomey asked the Government Accountability Office - the investigative arm of Congress - if the guidelines rose to the level of formal rules. The GAO decided in October that they do, meaning Congress has the right to amend or eliminate the guidelines - which many bankers feel have hampered growth - altogether. But to forestall that development, the Federal Reserve, Office of the Comptroller of the Currency and the Federal Deposit Insurance Corporation said they could seek further feedback on the guidelines. The three agencies sent their letters to Representative Blaine Luetkemeyer, head of the House Financial Services Subcommittee, who asked them to stop enforcing the guidelines. “This is positive,” said Richard Farley, head of the leveraged finance group at law firm Kramer Levin. “It seems both Congress and regulators are looking towards a revised guidance from the agencies to avoid the 2013 guidance being revoked and leaving the market in limbo.” Several specialists with knowledge of the situation said the response from regulators indicated a desire to avoid a protracted battle with a Congress inclined against regulation. Under the 1996 Congressional Review Act, Congress is entitled to review - and vote to eliminate - formal regulations issued by government agencies. Senator Toomey asked the GAO to decide whether the leveraged lending guidelines, created after the financial crisis, rose to the level of regulations that fall under the Act. Experts say the three agencies have decided to revisit the guidelines, rather than risk a fight on Capitol Hill that could limit the ability to issue similar guidance in future. Two people closely following the matter said the regulators had given Congress the opportunity to declare victory, while preserving their prerogatives. Both described the decision as a purely political one that had little to do with the actual leveraged lending restrictions. “If Congress votes them down, then the agencies are basically barred from coming back,” said Jacques Schillaci, a banking regulation specialist at law firm Linklaters. “If the agencies now come out with something that addresses the concerns and gives banks a bit more leeway, it gives Toomey the ability to say: we got what we wanted.”  The three agencies declined to comment. Requests for comment went unanswered by the offices of Luetkemeyer and Toomey. Bankers have frequently complained that the guidelines do not prevent highly leveraged lending from occurring, but only keep their own regulated institutions from getting the business. Instead, they say, lenders not subject to the guidelines, such as non-bank investment firms, get to pick up the business that they cannot touch - and the numbers suggest they are right. According to data from LPC, two-thirds of leveraged buyouts through the first three quarters of 2017 had leverage above six times - and more than 26% topped seven times. The last time the percentage of LBOs with seven times leverage was this high was in 2007, just before the financial crisis kicked in.  And not all of that is from institutions exempt from the guidelines: mainstream banks are still able to arrange deals well in excess of the six-times leverage threshold. This can be done by inflating a company’s Ebitda through adjustments - which makes the leverage seem smaller - or by showing the company can generate enough cash to bring leverage down quickly thereafter. Recent financings for Tekni-Plex and Avantor, for example, were all marketed with leverage of around or above seven times.  Whatever the methodology, the fact that the guidelines have not entirely prevented leverage topping six times suggests to some in the market that the fuss about them is overblown. “The leveraged lending guidelines are a non-issue,” said Jay Ptashek, a leveraged finance partner at law firm Kirkland & Ellis. “People understand the guard rails and are complying, whatever that means. Leverage is generally being maxed out within those guidelines.” ",politicsNews,"December 7, 2017 "
273,White House says focused on getting lowest possible corporate tax rate,"(Reuters) - The White House said on Thursday it was focusing on getting the lowest corporate rate possible in tax reform legislation being considered on Capitol Hill. “Fifteen (percent) is better than 20, 20 is better than 22 and 22 is better than what we have,” White House spokeswoman Sarah Sanders told reporters. ",politicsNews,"December 7, 2017 "
274,U.S. lawmakers propose ban on arbitration of sexual misconduct claims,"(Reuters) - A bipartisan group of U.S. lawmakers has introduced a bill that would ban agreements to keep sexual harassment and discrimination claims out of court, amid a wave of sexual misconduct allegations against powerful men.  Members of the U.S. Senate and House of Representatives unveiled the bill on Wednesday, saying mandatory arbitration agreements had forced women to privately arbitrate misconduct claims, effectively silencing victims and enabling serial harassers.  An arbitration case is similar to a lawsuit, but the proceedings are typically confidential.  Dozens of prominent American men in politics, media and entertainment have been accused in recent months of sexual harassment and misconduct. In some of those cases, their accusers had been required to sign agreements with their employers to keep work-related legal claims in arbitration. The bill would make those agreements unenforceable in sexual harassment and discrimination cases brought under federal law.  Lawmakers said an estimated 60 million U.S. workers have mandatory arbitration agreements. The issue of sexual harassment was in focus in Washington on Thursday as Senator Al Franken, a Democrat from Minnesota, announced he would step down after several women accused him of unwanted touching. Franken has denied some of the claims and apologized to other accusers.  On Tuesday, Representative John Conyers, a Democrat from Michigan, resigned after allegations that he sexually harassed staffers. Conyers, who was the longest-serving member of Congress, has denied the claims. Business groups including the U.S. Chamber of Commerce and National Federation of Independent Business have said in the past that arbitration can benefit both employers and workers who want to keep their claims confidential.  The bill is sponsored in the Senate by Democrats Kirsten Gillibrand of New York and Kamala Harris of California, and Republicans Lindsey Graham of South Carolina and Lisa Murkowski of Alaska. It also has two sponsors from each party in the House.  The lawmakers were joined at a news conference in Washington by former Fox News anchor Gretchen Carlson, who sued former network chief Roger Ailes for harassment last year. The claims led to Ailes’ resignation and a $20 million settlement for Carlson. Ailes and Fox denied any wrongdoing.  Carlson said arbitration agreements like the one she signed with Fox allow harassers to stay in their jobs, even when victims are pushed out or fired. ",politicsNews,"December 7, 2017 "
275,"Ryan feels good about spending bill, wants budget cap talks","WASHINGTON (Reuters) - House of Representatives Speaker Paul Ryan said he felt good about the vote count on a government spending bill coming before House on Thursday afternoon that is aimed at keeping the government from shutting down this week.  “I feel good where we are,” Ryan told reporters. He also said Republicans want to talk to Trump and other congressional leaders about budget caps. “It would be nice to get back to the table and start negotiating caps and all the other things we have to do,” he said ",politicsNews,"December 7, 2017 "
276,"Democratic Senator Franken to resign: CNN, citing sources","WASHINGTON (Reuters) - U.S. Democratic Senator Al Franken will announce his resignation on Thursday, a day after a majority of his Democratic Senate colleagues called for him to step down following a string of sexual misconduct allegations against him, CNN reported on Thursday, citing unnamed sources. ",politicsNews,"December 7, 2017 "
277,"U.S. Interior Department wants more oil drilling, expedite ANWR permits","(Reuters) - The Department of the Interior, the U.S. government’s second largest revenue generator behind the IRS, is trying to be a better business partner to oil companies to curb falling revenues, Vincent DeVito, energy advisory to the Secretary of the Interior, said on Thursday. The department plans to expedite permitting on drilling in Arctic National Wildlife Refuge (ANWR) in Alaska, DeVito said  at the S&P Global Platts Energy outlook in New York.   Expediting the process would not be at the expense of environmental stewardship, he said. ",politicsNews,"December 7, 2017 "
278,Franken to make 11:45 a.m. announcement after harassment accusations,"WASHINGTON (Reuters) - U.S. Democratic Senator Al Franken, facing intense pressure to step down following allegations of sexual misconduct, will make an announcement at 11:45 a.m. (1645 GMT) on Thursday, his office said. Franken spokesman Michael Dale-Stein said Franken would make a statement on the Senate floor but did not elaborate. ",politicsNews,"December 7, 2017 "
279,"Democratic Senator Franken faces pressure to resign, announcement looms","WASHINGTON (Reuters) - Democrat Al Franken faced intense pressure from members of his own party on Wednesday to resign from the U.S. Senate over accusations of sexual misconduct. Minnesota Public Radio reported Franken would resign on Thursday. Franken’s office said in an email that no final decision had been made and that the senator was still discussing the issue with his family. After accusations began surfacing three weeks ago, Franken  said he would remain in office and work to regain the trust of voters in Minnesota, the state he represents.  But on Wednesday, calls for him to resign came from the majority of his Democratic colleagues in the Senate, including Democratic leader Chuck Schumer and almost all of the Democratic women in the chamber, putting great pressure on him to quit. “I consider Senator Franken a dear friend and greatly respect his accomplishments, but he has a higher obligation to his constituents and the Senate, and he should step down immediately,” Schumer said in a statement. Franken said on Twitter that he would make an announcement on Thursday, but he offered no details. In its report, Minnesota Public Radio cited a Democratic official who had spoken to the senator and aides. Late on Wednesday, news website Politico reported that Minnesota Governor Mark Dayton was expected to appoint Democratic Lieutenant Governor Tina Smith to take Franken’s seat if he resigned. She would hold the seat until a special election in 2018. That move would leave the Minnesota race wide open because Smith would not run in the special election to finish Franken’s term, which goes through 2020, Politico said, citing people familiar with Dayton’s thinking.  Franken is one of a number of prominent American men in politics, media and entertainment who have been accused in recent months of sexual harassment and misconduct. Another accusation against Franken surfaced on Wednesday when Politico reported that a congressional aide said Franken had tried to forcibly kiss her in 2006, before he was first elected as a senator. Franken denied the allegations, Politico reported. Franken’s office did not reply to a request for comment on the report. The calls on Wednesday marked the first time Franken’s Democratic colleagues had publicly pressed for him to step down since the accusations surfaced. The party’s chairman, Tom Perez, also pressed for him to resign. Schumer called Franken immediately after the Politico story was published and told him that he needed to relinquish his Senate seat, according to a person familiar with the situation. “I’ve struggled with this decision because he’s been a good senator and I consider him a friend,” Senator Mazie Hirono of Hawaii wrote on Twitter. “But that cannot excuse his behavior and his mistreatment of women.” Franken apologized for his behavior after earlier accusations and said he would cooperate with a Senate Ethics Committee investigation. Reuters has not independently verified the claims against him. Democrats are seeking the moral high ground in the wake of sexual misconduct accusations against numerous public figures, including Republican Roy Moore of Alabama, who is running for the Senate, and Democratic Representative John Conyers, who resigned on Tuesday. Both of those men have denied the accusations against them. Several Republican lawmakers initially called on Moore to step out of the race, but have since said the decision is ultimately up to Alabama voters. President Donald Trump has endorsed the candidate. The election is Tuesday. Franken, a former comedian who rose to national prominence as a cast member on the long-running television program “Saturday Night Live,” had been considered a rising star in the Democratic party since he was first elected in 2008. Democratic Senator Kirsten Gillibrand, who was among those saying Franken should resign, told reporters that Democrats had been “having conversations” about Franken for a while. Senate Republican leader Mitch McConnell joined the groundswell against Franken, saying in a statement, “I do not believe he can effectively serve the people of Minnesota in the U.S. Senate any longer.” Franken’s Minnesota colleague, Senator Amy Klobuchar, wrote on Twitter, “Sexual harassment is unacceptable. This morning I spoke with Senator Franken and, as you know, he will be making an announcement about his future tomorrow morning. I am confident he will make the right decision.”  ",politicsNews,"December 6, 2017 "
280,Trump administration sides against unions in high court fees case,"WASHINGTON (Reuters) - The Trump administration on Wednesday said it would oppose public sector unions in a major case currently before the U.S. Supreme Court, reversing the view taken by the Obama administration in an identical dispute. The Justice Department filed a friend-of-the-court brief against the unions in a case brought by a non-union government employee in Illinois that targets fees his state and many others compel such workers to pay to unions in lieu of dues to fund collective bargaining and other organized labor activities. He is arguing that such fees violate the free speech rights of non-union members. The high court heard a similar challenge out of California in January 2016 and had appeared headed toward ruling the fees unconstitutional. But conservative justice Antonin Scalia died a month later and the short-handed court ended up with a 4-4 split in April 2016 that left the law intact but set no nationwide precedent. In that case, the Obama administration filed a brief backing the unions. Addressing the change of position, Solicitor General Noel Francisco said in the court filing that after the Supreme Court agreed to hear the new case “the government reconsidered the question and reached the opposite conclusion.” The Trump administration has already adopted opposing positions to those taken by the Obama administration in other major cases pending at the Supreme Court, including another labor case on whether employers should be able to require workers to sign contracts that prevent them from making class action claims. The administration also reversed an Obama administration stance by supporting Ohio in its bid to revive a state policy of purging people from voter-registration lists if they do not regularly cast ballots. ",politicsNews,"December 7, 2017 "
281,Trump's eldest son questioned in Congress about Russia,"WASHINGTON (Reuters) - President Donald Trump’s eldest son, Donald Trump Jr., declined to discuss with lawmakers on Wednesday a conversation he had with his father about emails related to a June 2016 meeting he attended with Trump associates and Russians, a congressional panel member said. Representative Adam Schiff, the top Democrat on the U.S. House of Representatives Intelligence Committee investigating allegations of Russian interference in last year’s U.S. election, said Trump Jr. answered the “overwhelming majority” of questions from committee members in his hours of testimony. But Trump Jr. claimed attorney-client privilege in declining to respond to queries about that discussion with his father because a lawyer was in the room when it took place. The discussion between then-Republican candidate Trump and his son took place after the emails became public, Schiff said. Trump Jr. released the emails in July.  “In my view there is no attorney-client privilege that protects a discussion between father and son,” Schiff told reporters after the closed-door testimony had ended. “We will be following up with his counsel,” Schiff said. Representative Mike Conaway, the Republican leading the investigation, said Trump Jr. had answered all of his questions. “Mr Trump was cooperative at all times,” Conaway said. Trump Jr. arrived and left without being seen by reporters.  Lawmakers said they want to question him about a meeting with a Russian lawyer in June 2016 at Trump Tower in New York at which he had said he hoped to get information about the “fitness, character and qualifications” of former Secretary of State Hillary Clinton, the Democrat who was his father’s presidential election opponent. It was at least the second time Trump Jr. has testified to a congressional committee investigating any Russian meddling in the election and possible collusion with Moscow by the Trump campaign. He arrived shortly before 10 a.m. EST (1500 GMT) and was questioned for most of the next eight hours by members of the intelligence panel. A person familiar with knowledge of Trump Jr’s testimony said Trump had said repeatedly he did not remember things he was asked about, including some details about information provided by Russians during the Trump Tower meeting. Department of Justice Special Counsel Robert Mueller is also  investigating. He has announced the first charges of Trump associates, and Trump’s former national security adviser, Michael Flynn, has pleaded guilty to lying to Federal Bureau of Investigation agents. The House intelligence panel also released on Wednesday a transcript of testimony last week of Erik Prince, a Trump supporter and founder of the Blackwater military contractor. A focus of that testimony was a report that Prince tried to set up a “back channel” for communications between Trump associates and Russia. Prince denied such a plan. Trump Jr.’s appearance coincided with criticism of the Russia probes from some of his father’s fellow Republicans, who control both houses of Congress and accuse investigators of bias against Trump. Other lawmakers, Republicans as well as Democrats, say the goal of the investigations is to guarantee the integrity of U.S. elections, not to target Trump and his associates. Trump Jr., like his father, denies collusion with Russia. U.S. intelligence agencies concluded that Russia attempted to influence the 2016 campaign to boost Trump’s chances of defeating Clinton. Moscow denies any such effort. Some Republicans criticized Mueller, the FBI and the Department of Justice at a news conference on Wednesday, ahead of congressional testimony on Thursday by the director of the FBI, Christopher Wray. Republican House members accused the Justice Department and the FBI of  bias against the president and having been too easy on Clinton during the investigation of her use of a private email server while leading the State Department. However, Clinton has made no secret of her belief that then-FBI Director James Comey’s announcement just before the election that the bureau was investigating potential new evidence in the lengthy email probe cost her the White House. Also on Wednesday, Representative Bob Goodlatte, the Republican chairman of the House Judiciary Committee, announced a hearing next week with Deputy Attorney General Rod Rosenstein, citing “serious concerns” about reports on the political motives of staff on Mueller’s team.   ",politicsNews,"December 6, 2017 "
